source_id,label,frame_number,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
arms_not_dropped_1.mp4,arms_not_dropped,8,0.5098037719726562,0.22692394256591797,-0.40004196763038635,0.9999872446060181,0.5174230337142944,0.21122759580612183,-0.3788127899169922,0.9999661445617676,0.5231512188911438,0.21166467666625977,-0.37888583540916443,0.9999630451202393,0.5284781455993652,0.21240949630737305,-0.37890803813934326,0.9999614953994751,0.5038458704948425,0.21179021894931793,-0.37876540422439575,0.9999662637710571,0.5004467964172363,0.21234020590782166,-0.3788564205169678,0.9999613761901855,0.49745410680770874,0.2130715548992157,-0.3789140582084656,0.9999619722366333,0.5368894338607788,0.2221817970275879,-0.24072137475013733,0.9998718500137329,0.49360743165016174,0.22274428606033325,-0.2382214516401291,0.9999231100082397,0.5204616785049438,0.24316206574440002,-0.3473333418369293,0.9999442100524902,0.5033137202262878,0.2419310212135315,-0.34656691551208496,0.9999573230743408,0.5792452692985535,0.3285599946975708,-0.13762879371643066,0.9999032020568848,0.45580801367759705,0.3318130373954773,-0.15511560440063477,0.9999010562896729,0.6325205564498901,0.4173205494880676,-0.11487476527690887,0.9786156415939331,0.3954310119152069,0.4191005825996399,-0.1392890214920044,0.9793197512626648,0.699236273765564,0.47363966703414917,-0.25076359510421753,0.9639989733695984,0.336801677942276,0.49054062366485596,-0.278379887342453,0.9679648280143738,0.7210433483123779,0.4888259470462799,-0.2817004323005676,0.9315934777259827,0.3167459964752197,0.5113438367843628,-0.313678115606308,0.9390409588813782,0.71891188621521,0.4902704060077667,-0.33291906118392944,0.9380337595939636,0.31757020950317383,0.5132261514663696,-0.36138176918029785,0.9456462860107422,0.7108762264251709,0.4860859215259552,-0.2769111394882202,0.9344210624694824,0.32534676790237427,0.5078532695770264,-0.3034326136112213,0.944193422794342,0.5453191995620728,0.5743631720542908,0.008082704618573189,0.9998469352722168,0.4795755445957184,0.5693344473838806,-0.007771647069603205,0.9998664855957031,0.5395326614379883,0.7327913641929626,0.12882161140441895,0.9682037234306335,0.48175063729286194,0.7080358266830444,-0.02228810265660286,0.9794952869415283,0.5363491177558899,0.8571795225143433,0.4150236248970032,0.9678019285202026,0.48417800664901733,0.8371131420135498,0.24254915118217468,0.9739701151847839,0.5318026542663574,0.8814663290977478,0.43430423736572266,0.7972191572189331,0.48805007338523865,0.8575971126556396,0.26074668765068054,0.8161394596099854,0.5419721007347107,0.9129766225814819,0.2934485971927643,0.9615125060081482,0.47878018021583557,0.896363377571106,0.11707210540771484,0.9712263345718384
arms_not_dropped_1.mp4,arms_not_dropped,16,0.5119441151618958,0.2254638969898224,-0.36580511927604675,0.999985933303833,0.51915442943573,0.21080881357192993,-0.3451555371284485,0.9999635815620422,0.5245025157928467,0.21104662120342255,-0.3452245593070984,0.9999600648880005,0.52927166223526,0.21148954331874847,-0.3452659845352173,0.9999589323997498,0.5045062303543091,0.2114822268486023,-0.3459653854370117,0.9999634623527527,0.5005868077278137,0.21203438937664032,-0.3460175096988678,0.999958336353302,0.4973904490470886,0.21276544034481049,-0.34605473279953003,0.9999592304229736,0.536875307559967,0.22046548128128052,-0.21176274120807648,0.9998644590377808,0.4934922754764557,0.22207805514335632,-0.21099384129047394,0.9999195337295532,0.522546648979187,0.2428196519613266,-0.3146548569202423,0.9999421834945679,0.5050866007804871,0.24190719425678253,-0.3146483302116394,0.9999533295631409,0.5778871178627014,0.3275110125541687,-0.10395929962396622,0.9998974204063416,0.4569929540157318,0.33041951060295105,-0.13583260774612427,0.9998911619186401,0.6318216919898987,0.4140019118785858,-0.07063440978527069,0.9782811999320984,0.39910888671875,0.41599777340888977,-0.11464428901672363,0.9799069166183472,0.6999635100364685,0.4736306071281433,-0.2180497944355011,0.9635308384895325,0.33799126744270325,0.4857535660266876,-0.25026658177375793,0.9687108993530273,0.7219638228416443,0.48922470211982727,-0.24944841861724854,0.9309262633323669,0.31682509183883667,0.5085289478302002,-0.28509074449539185,0.9403172731399536,0.7201844453811646,0.4904693365097046,-0.3053416609764099,0.9375813007354736,0.3187187910079956,0.5109027624130249,-0.33233770728111267,0.9467780590057373,0.7127160429954529,0.48616674542427063,-0.2462064027786255,0.9341209530830383,0.32649651169776917,0.5052738189697266,-0.2744015157222748,0.9451343417167664,0.5447719097137451,0.5713517069816589,0.006361777428537607,0.9998503923416138,0.47968608140945435,0.5683315396308899,-0.006061556749045849,0.9998624920845032,0.5410411953926086,0.7290462255477905,0.013534915633499622,0.9691060185432434,0.48190760612487793,0.7258536219596863,0.07613971084356308,0.978935956954956,0.5361186265945435,0.8657829165458679,0.2661828100681305,0.9685034155845642,0.4851628243923187,0.8482006192207336,0.3830302655696869,0.9715664386749268,0.5315706133842468,0.8899452686309814,0.2821800410747528,0.7997171878814697,0.49059048295021057,0.8622201681137085,0.4051223695278168,0.8068697452545166,0.5429277420043945,0.9178284406661987,0.13617311418056488,0.9622039198875427,0.48089417815208435,0.9009706974029541,0.28543955087661743,0.9685661792755127
arms_not_dropped_1.mp4,arms_not_dropped,24,0.5115556716918945,0.22543594241142273,-0.3576238453388214,0.9999839663505554,0.518897533416748,0.21091841161251068,-0.33623653650283813,0.9999594688415527,0.5242689251899719,0.21115322411060333,-0.33631694316864014,0.9999551177024841,0.5291320085525513,0.2116258293390274,-0.3363751173019409,0.9999545812606812,0.5042703747749329,0.21146076917648315,-0.3362359404563904,0.9999591708183289,0.5002933144569397,0.21199671924114227,-0.33626681566238403,0.9999534487724304,0.49707406759262085,0.212665855884552,-0.3363000154495239,0.9999547004699707,0.5365727543830872,0.22135677933692932,-0.2026887685060501,0.9998522400856018,0.4932994842529297,0.22196847200393677,-0.19837842881679535,0.9999129176139832,0.5220198631286621,0.24353186786174774,-0.3070093095302582,0.9999378323554993,0.5046293139457703,0.24210195243358612,-0.30595359206199646,0.9999470710754395,0.5772613286972046,0.3279666304588318,-0.09725401550531387,0.9998796582221985,0.45689669251441956,0.3307180106639862,-0.12418848276138306,0.9998657703399658,0.6317973732948303,0.4139111340045929,-0.06976986676454544,0.9776856303215027,0.39850926399230957,0.4147548973560333,-0.10401986539363861,0.9802780747413635,0.6996355056762695,0.4721124768257141,-0.21805718541145325,0.9626351594924927,0.33764198422431946,0.48555266857147217,-0.24163921177387238,0.9689860343933105,0.7222962379455566,0.4885692596435547,-0.24878761172294617,0.9293642640113831,0.3165673613548279,0.5078025460243225,-0.2754601836204529,0.9407511949539185,0.7206943035125732,0.4896779954433441,-0.30372896790504456,0.9363284707069397,0.3180752694606781,0.5102441310882568,-0.32309627532958984,0.9471839666366577,0.7129268050193787,0.48523658514022827,-0.24576222896575928,0.9330844283103943,0.3258461058139801,0.5049737691879272,-0.26602062582969666,0.9453965425491333,0.5441567301750183,0.5718191266059875,0.007815668359398842,0.9998456239700317,0.4793347418308258,0.5683048367500305,-0.007569032721221447,0.9998469948768616,0.5419406294822693,0.7363401651382446,0.01367273647338152,0.9704627990722656,0.4813048839569092,0.7289876341819763,0.05585154891014099,0.9792506694793701,0.5365628600120544,0.8739587664604187,0.2685963809490204,0.9694178700447083,0.48314228653907776,0.8467573523521423,0.35558193922042847,0.9700791239738464,0.5291984677314758,0.8974339365959167,0.28488999605178833,0.8026893138885498,0.4871610701084137,0.8664752244949341,0.3770519495010376,0.7970495223999023,0.5440486669540405,0.922312319278717,0.14088734984397888,0.962966799736023,0.47840720415115356,0.9029905200004578,0.2540837824344635,0.9663146734237671
arms_not_dropped_1.mp4,arms_not_dropped,32,0.512333333492279,0.22517547011375427,-0.37912482023239136,0.9999834895133972,0.5195819139480591,0.21091344952583313,-0.3581917881965637,0.9999584555625916,0.5248879194259644,0.21112790703773499,-0.35827022790908813,0.9999538064002991,0.5295532941818237,0.2115507870912552,-0.35831892490386963,0.9999534487724304,0.5047683715820312,0.21150252223014832,-0.3584538996219635,0.9999582767486572,0.50065678358078,0.21203328669071198,-0.35850125551223755,0.999952495098114,0.4971657693386078,0.21270611882209778,-0.3585381507873535,0.9999538660049438,0.5366500020027161,0.22070066630840302,-0.22281484305858612,0.9998489618301392,0.49338021874427795,0.22190819680690765,-0.22008761763572693,0.9999123215675354,0.5230094194412231,0.24318034946918488,-0.32744115591049194,0.9999374151229858,0.5054982900619507,0.24204634130001068,-0.3268154561519623,0.9999462962150574,0.5776809453964233,0.32802918553352356,-0.11159590631723404,0.9998718500137329,0.4572463631629944,0.3307216465473175,-0.14338529109954834,0.9998601078987122,0.6317964792251587,0.4147779047489166,-0.08446703851222992,0.9772388935089111,0.39802736043930054,0.41464319825172424,-0.1271672546863556,0.9807279706001282,0.7010419964790344,0.4724777638912201,-0.23426330089569092,0.9621277451515198,0.33776456117630005,0.4851212501525879,-0.2724439203739166,0.9693847298622131,0.7227609157562256,0.48855751752853394,-0.26514890789985657,0.9285154938697815,0.3165638744831085,0.5075480937957764,-0.30820780992507935,0.9413995146751404,0.7215912938117981,0.48963916301727295,-0.3206561207771301,0.9356546401977539,0.31786149740219116,0.5100768208503723,-0.35550740361213684,0.9477623701095581,0.714137852191925,0.48522183299064636,-0.26214876770973206,0.932377815246582,0.32581040263175964,0.504868745803833,-0.2967764735221863,0.9457752108573914,0.5439034700393677,0.571162760257721,0.010231713764369488,0.9998418688774109,0.47932758927345276,0.5681365728378296,-0.009950632229447365,0.9998393058776855,0.5423470735549927,0.7350186109542847,0.03670051693916321,0.9712822437286377,0.481293261051178,0.7262144684791565,0.031268905848264694,0.9795644283294678,0.536575198173523,0.8706664443016052,0.30938392877578735,0.9700089693069458,0.48381438851356506,0.8448167443275452,0.3307202160358429,0.969539999961853,0.5280768871307373,0.8975422978401184,0.32720571756362915,0.8050230145454407,0.48717260360717773,0.8655959367752075,0.35193321108818054,0.7917126417160034,0.543525218963623,0.9215501546859741,0.18481530249118805,0.9634606838226318,0.4801468849182129,0.9025517702102661,0.22306060791015625,0.9653347134590149
arms_not_dropped_1.mp4,arms_not_dropped,40,0.5124835968017578,0.2254522442817688,-0.3787522614002228,0.9999815225601196,0.5198922753334045,0.21098551154136658,-0.3573196232318878,0.999954342842102,0.5252604484558105,0.21116724610328674,-0.3573952913284302,0.9999487400054932,0.5299893617630005,0.211561381816864,-0.35744380950927734,0.9999486207962036,0.504838228225708,0.2115744948387146,-0.35826629400253296,0.9999547004699707,0.5006779432296753,0.21208979189395905,-0.3583090007305145,0.9999485611915588,0.4972434937953949,0.21273335814476013,-0.358342707157135,0.9999501705169678,0.536830723285675,0.22054141759872437,-0.22001464664936066,0.9998354911804199,0.49345913529396057,0.2218480408191681,-0.2206496000289917,0.9999077320098877,0.5231350660324097,0.2436901032924652,-0.32660311460494995,0.9999336004257202,0.5055543184280396,0.24259695410728455,-0.32667437195777893,0.9999423027038574,0.5778599977493286,0.32820215821266174,-0.10210330784320831,0.9998524785041809,0.45728427171707153,0.3311515748500824,-0.1475081741809845,0.9998432397842407,0.632986843585968,0.415409654378891,-0.06780193746089935,0.9760039448738098,0.39796388149261475,0.4151798486709595,-0.1327940821647644,0.9811619520187378,0.7025241851806641,0.47423064708709717,-0.2207951545715332,0.9600736498832703,0.3380611538887024,0.48533207178115845,-0.27659255266189575,0.969307005405426,0.7235289812088013,0.4901505708694458,-0.25174909830093384,0.9251652359962463,0.3167229890823364,0.5074084997177124,-0.31265687942504883,0.9413027167320251,0.7221046686172485,0.491528183221817,-0.3080369532108307,0.9327558279037476,0.3178470730781555,0.5099817514419556,-0.36046501994132996,0.9476799964904785,0.714850902557373,0.4874204695224762,-0.24919621646404266,0.9296128153800964,0.32575732469558716,0.5048497915267944,-0.3009189963340759,0.9454662799835205,0.5442916750907898,0.5711483359336853,0.017686918377876282,0.9998327493667603,0.4794890284538269,0.5681016445159912,-0.017421377822756767,0.9998218417167664,0.5432631373405457,0.7349522113800049,0.023837123066186905,0.9718170762062073,0.4812861382961273,0.7282410264015198,0.034478381276130676,0.9793709516525269,0.5335708856582642,0.8752022385597229,0.2855682969093323,0.9702169299125671,0.4830446243286133,0.8465014100074768,0.3336336314678192,0.9676271677017212,0.5242320895195007,0.8979883790016174,0.30231159925460815,0.8072447776794434,0.485079288482666,0.8698760867118835,0.3547268211841583,0.781117856502533,0.5416880249977112,0.9230411052703857,0.15965083241462708,0.9635251760482788,0.4800450801849365,0.906341552734375,0.22693002223968506,0.9626964330673218
arms_not_dropped_1.mp4,arms_not_dropped,48,0.5121750831604004,0.22663089632987976,-0.3786343038082123,0.9999818801879883,0.5196014046669006,0.21230922639369965,-0.35708802938461304,0.9999552369117737,0.5249544978141785,0.21239341795444489,-0.3571605980396271,0.9999496340751648,0.529826283454895,0.21273206174373627,-0.3572033941745758,0.99994957447052,0.5047597289085388,0.21274711191654205,-0.3581090569496155,0.9999555945396423,0.5006416440010071,0.21317677199840546,-0.3581547141075134,0.9999496936798096,0.4972413182258606,0.21373918652534485,-0.3581901788711548,0.9999513626098633,0.5366960763931274,0.22190187871456146,-0.2212727963924408,0.9998382925987244,0.49349960684776306,0.2226928174495697,-0.222136452794075,0.9999101758003235,0.5226975083351135,0.24490036070346832,-0.32631316781044006,0.9999350309371948,0.5053690075874329,0.24362921714782715,-0.32651573419570923,0.9999430179595947,0.577379584312439,0.3278665542602539,-0.10938587039709091,0.9998549222946167,0.4573643207550049,0.33164045214653015,-0.14714767038822174,0.9998465776443481,0.6314601302146912,0.4134700894355774,-0.07189115136861801,0.9764264225959778,0.3969094157218933,0.4151715040206909,-0.13062842190265656,0.9818516969680786,0.7011197805404663,0.47082042694091797,-0.21592171490192413,0.9609181880950928,0.33724433183670044,0.4849419593811035,-0.266946017742157,0.970468282699585,0.7233561277389526,0.4873908758163452,-0.24632933735847473,0.9264777302742004,0.3163171708583832,0.5063574910163879,-0.3021680414676666,0.9432529211044312,0.7220417261123657,0.48822224140167236,-0.30210742354393005,0.934004545211792,0.31763261556625366,0.5088832378387451,-0.34842127561569214,0.9494132399559021,0.7144920229911804,0.48393139243125916,-0.24399442970752716,0.9309560656547546,0.325461208820343,0.5036633014678955,-0.2907252311706543,0.9471496939659119,0.5442484021186829,0.5707316994667053,0.010547129437327385,0.9998371601104736,0.4795963168144226,0.5680710673332214,-0.01023181714117527,0.999824047088623,0.5430103540420532,0.7287049889564514,0.02858140505850315,0.9726763963699341,0.4812832772731781,0.7222669720649719,0.06465207785367966,0.979440450668335,0.5378327369689941,0.8709039688110352,0.28638535737991333,0.971166729927063,0.4801514148712158,0.8444998860359192,0.35913485288619995,0.967479944229126,0.5326703786849976,0.892764151096344,0.3029007613658905,0.8102211952209473,0.4843316674232483,0.8610549569129944,0.3799003064632416,0.7789610028266907,0.5436012148857117,0.9198281168937683,0.15805286169052124,0.9645698666572571,0.47898730635643005,0.9009472727775574,0.2542143166065216,0.9624859690666199
arms_not_dropped_1.mp4,arms_not_dropped,56,0.5123223662376404,0.22567804157733917,-0.38030534982681274,0.9999821782112122,0.5196743607521057,0.2122226506471634,-0.35845187306404114,0.999955952167511,0.5249848365783691,0.2122933566570282,-0.3585147559642792,0.9999504089355469,0.5298199653625488,0.2126009613275528,-0.35854992270469666,0.9999502897262573,0.504923403263092,0.21275100111961365,-0.35994040966033936,0.999956488609314,0.5007795095443726,0.21318957209587097,-0.35999637842178345,0.9999507665634155,0.49728384613990784,0.2137548178434372,-0.3600330948829651,0.9999524354934692,0.5366408228874207,0.22141923010349274,-0.22119545936584473,0.9998406171798706,0.4935216009616852,0.22244690358638763,-0.2235420197248459,0.9999125599861145,0.5229154825210571,0.244465172290802,-0.3274762034416199,0.999936580657959,0.5055319666862488,0.24340952932834625,-0.3284609019756317,0.9999445080757141,0.5773478746414185,0.3278938829898834,-0.10792519897222519,0.9998536705970764,0.45724400877952576,0.33140891790390015,-0.1479347050189972,0.9998474717140198,0.6315526962280273,0.4140797555446625,-0.07197222858667374,0.9759222865104675,0.39724403619766235,0.4141603410243988,-0.13296718895435333,0.9822095632553101,0.7008882164955139,0.4708091914653778,-0.21608607470989227,0.9602501392364502,0.33723676204681396,0.48431530594825745,-0.27467647194862366,0.970662534236908,0.7230197191238403,0.48715752363204956,-0.2466650754213333,0.9254947304725647,0.3162155747413635,0.506189227104187,-0.3102111518383026,0.943649172782898,0.7217298150062561,0.487939715385437,-0.30243057012557983,0.9331953525543213,0.31736886501312256,0.5088036060333252,-0.3580707609653473,0.9497836232185364,0.7141711711883545,0.4837383031845093,-0.24413971602916718,0.9300721287727356,0.3252103924751282,0.5035669207572937,-0.29916632175445557,0.9474072456359863,0.5442384481430054,0.5688832998275757,0.013043977320194244,0.9998382329940796,0.47995883226394653,0.5662116408348083,-0.012705890461802483,0.999824047088623,0.5437310934066772,0.7287791967391968,0.04371791332960129,0.973220944404602,0.4818330705165863,0.7204305529594421,0.013879353180527687,0.9796620607376099,0.5398936867713928,0.8677887320518494,0.3037990927696228,0.9718366861343384,0.48269742727279663,0.8464765548706055,0.30073052644729614,0.9675652384757996,0.5338964462280273,0.8928102254867554,0.3200327754020691,0.813618540763855,0.4865937829017639,0.8618718981742859,0.32053911685943604,0.7776674628257751,0.5501490235328674,0.9183803796768188,0.1751244068145752,0.9652589559555054,0.48286086320877075,0.9006344676017761,0.18864986300468445,0.9624261260032654
arms_not_dropped_1.mp4,arms_not_dropped,64,0.5129909515380859,0.22660019993782043,-0.37030547857284546,0.9999821782112122,0.5202143788337708,0.21293874084949493,-0.3484318256378174,0.999955952167511,0.5254418849945068,0.21300406754016876,-0.3484998345375061,0.9999502897262573,0.5299776792526245,0.2132977694272995,-0.348544180393219,0.9999502301216125,0.5053295493125916,0.21338708698749542,-0.3492240607738495,0.9999565482139587,0.5010830760002136,0.21377836167812347,-0.34926971793174744,0.9999507665634155,0.49737635254859924,0.21437080204486847,-0.3493015170097351,0.999952495098114,0.5366657972335815,0.22240670025348663,-0.21249893307685852,0.9998403787612915,0.4935375154018402,0.22318035364151,-0.212086483836174,0.9999135136604309,0.5232654809951782,0.24504806101322174,-0.3186730444431305,0.9999374747276306,0.5060303211212158,0.2443026602268219,-0.3187437951564789,0.9999449253082275,0.577016294002533,0.3285561501979828,-0.10318686813116074,0.999850869178772,0.4572985768318176,0.3314901888370514,-0.13825848698616028,0.9998450875282288,0.6318527460098267,0.4137345850467682,-0.07205356657505035,0.97580486536026,0.3963734209537506,0.4138225018978119,-0.12348531186580658,0.9827921390533447,0.702910304069519,0.4709073305130005,-0.2191380262374878,0.9602319002151489,0.3359197974205017,0.4838106036186218,-0.2660074830055237,0.9713205695152283,0.7237260937690735,0.4868297576904297,-0.2502182722091675,0.9254359602928162,0.3154786229133606,0.505723774433136,-0.3007875978946686,0.9447166323661804,0.722819983959198,0.487782746553421,-0.305192232131958,0.9331942796707153,0.31690022349357605,0.5082686543464661,-0.3471401035785675,0.9507330656051636,0.7157069444656372,0.48373156785964966,-0.24692228436470032,0.9301061034202576,0.3243676424026489,0.5029417276382446,-0.2898324131965637,0.9482336640357971,0.5439118146896362,0.5695018768310547,0.012888863682746887,0.9998417496681213,0.4797493815422058,0.5664129257202148,-0.01257537305355072,0.9998233914375305,0.5436238050460815,0.728990912437439,0.020322225987911224,0.973997950553894,0.48167863488197327,0.7252140045166016,0.03811082988977432,0.979694664478302,0.5379704236984253,0.8677874803543091,0.2847096025943756,0.9724366068840027,0.48279738426208496,0.8459829688072205,0.35368627309799194,0.9661834836006165,0.5304337739944458,0.8920537829399109,0.3019431233406067,0.8163892030715942,0.48673686385154724,0.8605359196662903,0.37685367465019226,0.7707952260971069,0.5451031923294067,0.9191854596138,0.16022247076034546,0.9658231735229492,0.4816001057624817,0.8973594903945923,0.256831556558609,0.9607993960380554
arms_not_dropped_1.mp4,arms_not_dropped,72,0.5129653215408325,0.2263045758008957,-0.36999446153640747,0.9999819993972778,0.5202326774597168,0.21295276284217834,-0.34780439734458923,0.9999557733535767,0.5254485011100769,0.21302387118339539,-0.34787359833717346,0.9999499320983887,0.5299909114837646,0.21331921219825745,-0.3479226529598236,0.9999499917030334,0.5053502321243286,0.213412806391716,-0.3497048616409302,0.999956488609314,0.5010827779769897,0.2138119488954544,-0.34975332021713257,0.999950647354126,0.497396856546402,0.21439771354198456,-0.34978631138801575,0.9999523758888245,0.5365654230117798,0.22227118909358978,-0.21024271845817566,0.9998400807380676,0.49351805448532104,0.22311954200267792,-0.21638047695159912,0.9999144673347473,0.5231632590293884,0.24506665766239166,-0.3177356421947479,0.9999377727508545,0.5060014724731445,0.24418248236179352,-0.3191741704940796,0.9999448657035828,0.5760589241981506,0.32851964235305786,-0.09817354381084442,0.9998460412025452,0.4570852816104889,0.33126407861709595,-0.14747753739356995,0.9998401403427124,0.6316438913345337,0.41386735439300537,-0.06625586003065109,0.9749226570129395,0.39533668756484985,0.41428008675575256,-0.13487526774406433,0.9832962155342102,0.7015934586524963,0.47102484107017517,-0.21434077620506287,0.9591494798660278,0.33327800035476685,0.48554670810699463,-0.26855286955833435,0.9717942476272583,0.7233245372772217,0.48674362897872925,-0.24458642303943634,0.9238537549972534,0.31172865629196167,0.5056341290473938,-0.303085058927536,0.9455237984657288,0.7224212884902954,0.4876120686531067,-0.2993655502796173,0.9318352341651917,0.31450045108795166,0.5082064867019653,-0.34883975982666016,0.9514442682266235,0.7152714729309082,0.48367932438850403,-0.2423219382762909,0.9288367629051208,0.3216988742351532,0.503373384475708,-0.2920084595680237,0.9488533139228821,0.5438368320465088,0.5702084898948669,0.015070962719619274,0.9998418688774109,0.47967496514320374,0.5676157474517822,-0.014756088145077229,0.9998195171356201,0.5433913469314575,0.7317059636116028,0.021899651736021042,0.974372386932373,0.4814717173576355,0.7285845279693604,0.05104012042284012,0.9794842600822449,0.5392253994941711,0.8699612021446228,0.2847050726413727,0.972632646560669,0.4828505516052246,0.8469298481941223,0.3620343804359436,0.9648736119270325,0.5330079793930054,0.8928026556968689,0.3019182085990906,0.8180204033851624,0.48658639192581177,0.8657177686691284,0.3847852349281311,0.7652596831321716,0.5483159422874451,0.9188055396080017,0.16034969687461853,0.9659793972969055,0.4813900887966156,0.906440794467926,0.26364585757255554,0.9591841101646423
arms_not_dropped_1.mp4,arms_not_dropped,80,0.5126303434371948,0.22623048722743988,-0.3626202940940857,0.9999815225601196,0.5198441743850708,0.21302661299705505,-0.341007798910141,0.9999548196792603,0.5250260829925537,0.21307341754436493,-0.34106162190437317,0.9999486804008484,0.5294634103775024,0.21335014700889587,-0.3410857319831848,0.999949038028717,0.504958987236023,0.21361689269542694,-0.3425675928592682,0.9999555945396423,0.5006839036941528,0.2140623778104782,-0.3426129221916199,0.9999496936798096,0.4968183636665344,0.21472269296646118,-0.34265244007110596,0.9999518394470215,0.5360873937606812,0.22216753661632538,-0.2044464349746704,0.9998364448547363,0.4929269850254059,0.22333532571792603,-0.20749065279960632,0.9999135136604309,0.523049533367157,0.24498485028743744,-0.3105005919933319,0.9999356865882874,0.5056846141815186,0.24425064027309418,-0.3114566206932068,0.9999428391456604,0.5755625367164612,0.3274962306022644,-0.09062075614929199,0.9998396039009094,0.45708736777305603,0.33092203736305237,-0.1358560025691986,0.9998379349708557,0.6311589479446411,0.41200608015060425,-0.05529724806547165,0.9745813608169556,0.3963129222393036,0.413238525390625,-0.118172787129879,0.9835178256034851,0.7013558149337769,0.470733106136322,-0.20369848608970642,0.9589769840240479,0.33590710163116455,0.483297199010849,-0.2595643401145935,0.9721636176109314,0.723309338092804,0.4858993887901306,-0.23428981006145477,0.9235647916793823,0.31487613916397095,0.5036653280258179,-0.29648667573928833,0.9462087154388428,0.7224304676055908,0.4863327741622925,-0.2912386953830719,0.9316999912261963,0.3164171278476715,0.5070158243179321,-0.34420445561408997,0.9520837664604187,0.7152619957923889,0.4825347065925598,-0.23245975375175476,0.9288462996482849,0.32382649183273315,0.5014469027519226,-0.28417226672172546,0.9494730234146118,0.5433709025382996,0.5675462484359741,0.01519252359867096,0.9998383522033691,0.479360431432724,0.5655850172042847,-0.014877970330417156,0.9998161196708679,0.5435221791267395,0.7303221821784973,0.05610386282205582,0.9740317463874817,0.4811311364173889,0.7230654954910278,0.03589744120836258,0.9793222546577454,0.5392647981643677,0.8714292049407959,0.291705459356308,0.9726799726486206,0.48276934027671814,0.8586832880973816,0.2863502502441406,0.9649993777275085,0.5340328812599182,0.8948206305503845,0.3053168058395386,0.818513035774231,0.4863072335720062,0.8741840720176697,0.3017720580101013,0.7637408375740051,0.5495637059211731,0.918424665927887,0.16077354550361633,0.9659913182258606,0.4794178605079651,0.9100530743598938,0.16422830522060394,0.9590988159179688
