source_id,label,frame_number,is_left_facing,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
back_leg_bent-3.mp4,back_leg_bent,8,0,0.43500620126724243,0.12328740954399109,-0.2743454873561859,0.999998927116394,0.44480472803115845,0.10408050566911697,-0.2659240663051605,0.9999970197677612,0.45199379324913025,0.10406342148780823,-0.2659732401371002,0.9999961853027344,0.45898765325546265,0.1040780246257782,-0.2660655379295349,0.9999955892562866,0.4308728277683258,0.10416755080223083,-0.2382766753435135,0.9999949932098389,0.42739659547805786,0.10428985953330994,-0.2383342683315277,0.9999926090240479,0.42446547746658325,0.10460550338029861,-0.2382802665233612,0.9999916553497314,0.47289544343948364,0.10978186130523682,-0.18481406569480896,0.9999924898147583,0.42594820261001587,0.11147215962409973,-0.05976439267396927,0.9999880790710449,0.44835248589515686,0.14421090483665466,-0.24587468802928925,0.9999967813491821,0.42996320128440857,0.14635100960731506,-0.20967058837413788,0.9999964237213135,0.5326721668243408,0.2260608971118927,-0.18363377451896667,0.9999933242797852,0.39663228392601013,0.22468405961990356,0.06483544409275055,0.9999901056289673,0.6396118402481079,0.2750808298587799,-0.25798964500427246,0.9982020854949951,0.29491811990737915,0.22160781919956207,0.1360057294368744,0.9814914464950562,0.754450798034668,0.31352585554122925,-0.3422277271747589,0.9938657879829407,0.20373091101646423,0.229136124253273,0.05532879754900932,0.9768770337104797,0.779961884021759,0.31188735365867615,-0.36385583877563477,0.9838277101516724,0.18071773648262024,0.22646397352218628,0.052075017243623734,0.9451301097869873,0.7799135446548462,0.312358021736145,-0.40470457077026367,0.9844434261322021,0.1806129515171051,0.22536073625087738,0.009724920615553856,0.9476059675216675,0.7711166143417358,0.3150588870048523,-0.3613567650318146,0.9827809929847717,0.18823766708374023,0.22809791564941406,0.031078502535820007,0.9508284330368042,0.4963659346103668,0.5474013686180115,-0.08287272602319717,0.9999516010284424,0.4177737832069397,0.5402441620826721,0.0830271989107132,0.9999712705612183,0.5421280860900879,0.7309545874595642,-0.1595609486103058,0.9959557056427002,0.3060983717441559,0.6397891640663147,-0.16859135031700134,0.9982169270515442,0.6567766070365906,0.8176696300506592,0.19310007989406586,0.9831261038780212,0.3331525921821594,0.8179594278335571,0.0640282928943634,0.9946064352989197,0.6714761257171631,0.8249109387397766,0.22503988444805145,0.8886784911155701,0.35418325662612915,0.8485895991325378,0.08215625584125519,0.9727081656455994,0.6641100645065308,0.8894535303115845,0.11674310266971588,0.9571639895439148,0.2769351601600647,0.8719223737716675,-0.03209937736392021,0.9859592318534851
back_leg_bent-3.mp4,back_leg_bent,16,0,0.43576580286026,0.12249068915843964,-0.2741221785545349,0.9999988675117493,0.44481903314590454,0.10182580351829529,-0.265414297580719,0.9999967813491821,0.4516060948371887,0.1017734482884407,-0.26546674966812134,0.9999958872795105,0.45881158113479614,0.10201754420995712,-0.2655482292175293,0.9999952912330627,0.4326407313346863,0.10222487151622772,-0.23820888996124268,0.9999946355819702,0.4297955632209778,0.10234575718641281,-0.23826320469379425,0.9999920129776001,0.42706093192100525,0.10255284607410431,-0.23820920288562775,0.9999910593032837,0.47577667236328125,0.1099567785859108,-0.18346330523490906,0.9999918341636658,0.4287869930267334,0.11066921800374985,-0.06003526970744133,0.9999868869781494,0.44737324118614197,0.14413951337337494,-0.24529433250427246,0.9999964237213135,0.4310239255428314,0.14491122961044312,-0.20957691967487335,0.9999960064888,0.5334309935569763,0.22643344104290009,-0.17775876820087433,0.9999930262565613,0.394813597202301,0.2247607707977295,0.06051163002848625,0.9999894499778748,0.6439734697341919,0.279946506023407,-0.2509444057941437,0.99819016456604,0.29633828997612,0.22480985522270203,0.1318824589252472,0.9812262058258057,0.7508461475372314,0.31349363923072815,-0.33529576659202576,0.993901789188385,0.20429131388664246,0.2289872020483017,0.03785035386681557,0.9771040678024292,0.7780144214630127,0.31259191036224365,-0.35813143849372864,0.9839303493499756,0.1807626336812973,0.2245301753282547,0.03038199618458748,0.9457353353500366,0.7789129018783569,0.3135920464992523,-0.4002313017845154,0.9845322370529175,0.18104438483715057,0.224497988820076,-0.01292729564011097,0.9481844902038574,0.7689105272293091,0.31591686606407166,-0.35561603307724,0.9829109907150269,0.18860183656215668,0.22746990621089935,0.012830741703510284,0.9512915015220642,0.49632182717323303,0.5489686131477356,-0.08187486231327057,0.9999512434005737,0.4130004942417145,0.5397616028785706,0.08200185000896454,0.9999706149101257,0.5419985055923462,0.7292627096176147,-0.16100245714187622,0.9958168864250183,0.3048071563243866,0.6396183371543884,-0.15496431291103363,0.9980887174606323,0.6568334102630615,0.817877471446991,0.1607678085565567,0.9830557107925415,0.3326207399368286,0.8197557330131531,0.07883727550506592,0.9943332076072693,0.6729210019111633,0.8313677906990051,0.18853215873241425,0.8875678181648254,0.3533521890640259,0.8549149036407471,0.09690436720848083,0.9718675017356873,0.6648872494697571,0.8979753255844116,0.07181522250175476,0.9571020007133484,0.26986163854599,0.8764983415603638,-0.016520952805876732,0.9854921698570251
back_leg_bent-3.mp4,back_leg_bent,24,0,0.4425525665283203,0.1225690171122551,-0.27496999502182007,0.9999988675117493,0.451611191034317,0.10177576541900635,-0.2680704593658447,0.9999967217445374,0.4584112763404846,0.1017533540725708,-0.26812803745269775,0.9999958276748657,0.46613162755966187,0.10205786675214767,-0.2681815028190613,0.9999952912330627,0.43995562195777893,0.10209973901510239,-0.23852427303791046,0.9999945759773254,0.4372420907020569,0.10222441703081131,-0.23857302963733673,0.9999918341636658,0.4346376955509186,0.102417953312397,-0.2385125458240509,0.9999909400939941,0.48400411009788513,0.11101945489645004,-0.1942172646522522,0.9999918341636658,0.43661564588546753,0.1109103411436081,-0.058401428163051605,0.9999867677688599,0.4528887867927551,0.14521627128124237,-0.24838916957378387,0.9999963045120239,0.4381636679172516,0.14519867300987244,-0.20961980521678925,0.999995768070221,0.5379271507263184,0.22645719349384308,-0.201534241437912,0.999993085861206,0.400776207447052,0.2255304604768753,0.07100699841976166,0.9999892711639404,0.646331250667572,0.2744872272014618,-0.2909131944179535,0.9982687830924988,0.3003564476966858,0.2267947494983673,0.15452459454536438,0.9810395836830139,0.754081666469574,0.30571800470352173,-0.3690359890460968,0.9941132068634033,0.2111400067806244,0.22816011309623718,0.06453308463096619,0.9775762557983398,0.7799063920974731,0.3058198392391205,-0.39421936869621277,0.9843888878822327,0.1845351755619049,0.22115954756736755,0.058336108922958374,0.9467818737030029,0.7803018689155579,0.30692562460899353,-0.43364614248275757,0.9849601984024048,0.1849173754453659,0.22098734974861145,0.013822813518345356,0.9491873383522034,0.7714704275131226,0.30905038118362427,-0.3884545564651489,0.9834394454956055,0.19282574951648712,0.22460314631462097,0.03853882476687431,0.9522339105606079,0.4948180317878723,0.5504465699195862,-0.09600193798542023,0.9999526739120483,0.41170182824134827,0.5397240519523621,0.0960877537727356,0.9999710917472839,0.5417467355728149,0.7265135645866394,-0.17506825923919678,0.9957025051116943,0.3037627935409546,0.6386895775794983,-0.10139964520931244,0.9977951645851135,0.6570989489555359,0.8193970918655396,0.11170516163110733,0.983060896396637,0.33092570304870605,0.8197314739227295,0.11314404010772705,0.9937575459480286,0.6741924285888672,0.8330873250961304,0.13654465973377228,0.886953592300415,0.35321420431137085,0.8544784188270569,0.12913480401039124,0.9705684781074524,0.6663061380386353,0.9102141261100769,0.02470860444009304,0.9572639465332031,0.2702378034591675,0.8750855922698975,0.025213902816176414,0.9845244884490967
back_leg_bent-3.mp4,back_leg_bent,32,0,0.43749427795410156,0.12245465815067291,-0.26583331823349,0.9999988079071045,0.44774991273880005,0.10128059983253479,-0.26284974813461304,0.9999966025352478,0.4534301161766052,0.10109245777130127,-0.26293590664863586,0.9999957084655762,0.45971864461898804,0.1011420264840126,-0.26299506425857544,0.9999951720237732,0.43700703978538513,0.10171768814325333,-0.23098456859588623,0.9999943375587463,0.4346581995487213,0.10178514569997787,-0.23102131485939026,0.9999914169311523,0.43255966901779175,0.1018451452255249,-0.23094923794269562,0.9999905824661255,0.48263391852378845,0.11017192900180817,-0.19909018278121948,0.999991774559021,0.43839892745018005,0.11086402088403702,-0.05424550175666809,0.9999863505363464,0.44819626212120056,0.1450847089290619,-0.24387776851654053,0.9999962449073792,0.43542975187301636,0.14509597420692444,-0.20129208266735077,0.9999955296516418,0.544281005859375,0.22692017257213593,-0.20426829159259796,0.9999932646751404,0.4052584171295166,0.22726310789585114,0.07186972349882126,0.999988853931427,0.6549853682518005,0.2782597243785858,-0.29059749841690063,0.9983373284339905,0.3018333315849304,0.2323894500732422,0.17059949040412903,0.9801588654518127,0.7629538774490356,0.31140103936195374,-0.36548465490341187,0.9942295551300049,0.21158567070960999,0.22922131419181824,0.09878421574831009,0.9774721264839172,0.7909663915634155,0.3140656650066376,-0.38993269205093384,0.984607994556427,0.18784938752651215,0.2189127802848816,0.09645997732877731,0.9467892646789551,0.789796769618988,0.3170970380306244,-0.43011778593063354,0.9851685762405396,0.18910512328147888,0.2195924073457718,0.05057685822248459,0.9491763114929199,0.7800458073616028,0.3167385160923004,-0.38523465394973755,0.9837581515312195,0.19737830758094788,0.22449326515197754,0.07295630872249603,0.9522038698196411,0.4960084855556488,0.5537116527557373,-0.10097839683294296,0.9999541640281677,0.4123660922050476,0.5397684574127197,0.1010122150182724,0.9999717473983765,0.5343589186668396,0.7179451584815979,-0.19992263615131378,0.9955223798751831,0.30366629362106323,0.6367915272712708,-0.08282969892024994,0.9975100159645081,0.6571272611618042,0.8204812407493591,0.09771428257226944,0.9823782444000244,0.3309839367866516,0.8197820782661438,0.12136422097682953,0.9930641055107117,0.6742365956306458,0.8330802917480469,0.1247297152876854,0.8849701285362244,0.35283130407333374,0.8542632460594177,0.13685783743858337,0.9693416953086853,0.664044976234436,0.9099334478378296,0.028793612495064735,0.9561171531677246,0.27033665776252747,0.8744907379150391,0.0467006079852581,0.9833136796951294
back_leg_bent-3.mp4,back_leg_bent,40,0,0.42622023820877075,0.12600712478160858,-0.23135046660900116,0.9999986290931702,0.4358581602573395,0.10528437048196793,-0.2289581298828125,0.9999961256980896,0.4401450753211975,0.10479361563920975,-0.2290206253528595,0.9999951124191284,0.44511541724205017,0.10424618422985077,-0.2290734052658081,0.9999946355819702,0.4291549324989319,0.10615179687738419,-0.19573338329792023,0.9999935030937195,0.42863622307777405,0.1059970110654831,-0.19577494263648987,0.9999901056289673,0.428279310464859,0.10585122555494308,-0.1957065463066101,0.9999893307685852,0.4682850241661072,0.11044661700725555,-0.17710478603839874,0.9999908208847046,0.4372221827507019,0.11357720196247101,-0.021690838038921356,0.9999843239784241,0.43772950768470764,0.14734973013401031,-0.21291610598564148,0.9999958872795105,0.42926692962646484,0.14671778678894043,-0.16798138618469238,0.9999948143959045,0.5445078611373901,0.22557219862937927,-0.18364325165748596,0.9999935030937195,0.40779441595077515,0.22588655352592468,0.08594474196434021,0.9999887347221375,0.6556753516197205,0.27940255403518677,-0.2521228492259979,0.9984066486358643,0.30177250504493713,0.21788416802883148,0.15449538826942444,0.9803726077079773,0.766677975654602,0.3136945068836212,-0.3024081289768219,0.9944372177124023,0.20820364356040955,0.211226686835289,0.04004402831196785,0.9783642888069153,0.7936503887176514,0.31475818157196045,-0.3237014710903168,0.9850432276725769,0.18466056883335114,0.20437264442443848,0.028641346842050552,0.9486566185951233,0.7939868569374084,0.3186992406845093,-0.3659587800502777,0.9855844974517822,0.18388551473617554,0.2033122330904007,-0.01239844225347042,0.9509167671203613,0.7843505144119263,0.3191160559654236,-0.3222392201423645,0.9842711687088013,0.19173036515712738,0.20744316279888153,0.013952590525150299,0.9537996053695679,0.49579542875289917,0.5544115304946899,-0.10062412917613983,0.999954879283905,0.41236263513565063,0.5396702289581299,0.10066088289022446,0.9999719262123108,0.5400581359863281,0.728136420249939,-0.19854238629341125,0.995312511920929,0.3025086224079132,0.6361981630325317,-0.06322017312049866,0.9972662925720215,0.6579668521881104,0.82709801197052,0.0952237993478775,0.9816648960113525,0.3307070732116699,0.820337176322937,0.12109796702861786,0.9925424456596375,0.676914393901825,0.8374054431915283,0.12135966122150421,0.8829503059387207,0.35019928216934204,0.8540990352630615,0.1351964771747589,0.9683054685592651,0.6640936136245728,0.9101097583770752,0.019985895603895187,0.9548820853233337,0.2679879665374756,0.8741242289543152,0.04211576282978058,0.9824413061141968
back_leg_bent-3.mp4,back_leg_bent,48,0,0.42170923948287964,0.13166086375713348,-0.22764115035533905,0.9999985098838806,0.4301788806915283,0.11183111369609833,-0.2260744571685791,0.9999957084655762,0.43392127752304077,0.11105477809906006,-0.22612687945365906,0.9999946355819702,0.43815064430236816,0.10990382730960846,-0.22616633772850037,0.999994158744812,0.42510533332824707,0.11430731415748596,-0.19208969175815582,0.999992847442627,0.4252369999885559,0.11419661343097687,-0.19214138388633728,0.9999890327453613,0.42557963728904724,0.11390648037195206,-0.19208332896232605,0.999988317489624,0.46279487013816833,0.11244563013315201,-0.1772947609424591,0.9999899864196777,0.4361862540245056,0.11959755420684814,-0.018359949812293053,0.9999827742576599,0.4332519471645355,0.1505414843559265,-0.21041743457317352,0.9999955892562866,0.4265044629573822,0.15106560289859772,-0.16435256600379944,0.999994158744812,0.5448375940322876,0.2247214913368225,-0.18435274064540863,0.9999937415122986,0.4099253714084625,0.2271435409784317,0.08870209008455276,0.9999889135360718,0.6555624008178711,0.2819055914878845,-0.2554206848144531,0.9984862208366394,0.2997446656227112,0.2110089212656021,0.13913008570671082,0.9809185862541199,0.7673631906509399,0.31827056407928467,-0.31160247325897217,0.9946897625923157,0.20259694755077362,0.20218846201896667,0.006340254098176956,0.9795060753822327,0.7941779494285583,0.31913328170776367,-0.3335798382759094,0.9855890870094299,0.17775729298591614,0.19499348104000092,-0.008981756865978241,0.9510544538497925,0.794858992099762,0.32100212574005127,-0.37564927339553833,0.986111044883728,0.17749473452568054,0.19425152242183685,-0.04615546017885208,0.9531697630882263,0.7852431535720825,0.32244741916656494,-0.3315071165561676,0.9848925471305847,0.18551011383533478,0.19848771393299103,-0.018948903307318687,0.9558754563331604,0.4957565367221832,0.5551882386207581,-0.10192281007766724,0.999955952167511,0.4137207865715027,0.5398178696632385,0.10197190940380096,0.9999725222587585,0.5349937081336975,0.7281052470207214,-0.19401851296424866,0.9951332211494446,0.3019547164440155,0.6360896229743958,-0.029387708753347397,0.9969726800918579,0.6592962741851807,0.8299078345298767,0.0929679125547409,0.9810985922813416,0.3312467038631439,0.8199521899223328,0.13917449116706848,0.9919923543930054,0.6775231957435608,0.8435166478157043,0.11834736168384552,0.8816094398498535,0.35145696997642517,0.8534451127052307,0.1504153460264206,0.9671809077262878,0.6635763049125671,0.9126262068748474,0.017763011157512665,0.9540180563926697,0.2646532654762268,0.8736486434936523,0.05338572710752487,0.9815497994422913
back_leg_bent-3.mp4,back_leg_bent,56,0,0.4219369888305664,0.12849411368370056,-0.22869595885276794,0.9999982714653015,0.4303556978702545,0.10765907913446426,-0.22713112831115723,0.9999951124191284,0.43431633710861206,0.10692016780376434,-0.2271854430437088,0.9999939203262329,0.4389882981777191,0.10585875809192657,-0.22723059356212616,0.9999934434890747,0.42512330412864685,0.10837269574403763,-0.1931023895740509,0.9999919533729553,0.42504486441612244,0.10819067806005478,-0.19315478205680847,0.9999876022338867,0.4251022934913635,0.10834744572639465,-0.19310986995697021,0.9999868869781494,0.46313515305519104,0.10896730422973633,-0.17098595201969147,0.9999887943267822,0.4357472062110901,0.11453713476657867,-0.022661251947283745,0.9999806880950928,0.43340998888015747,0.14800143241882324,-0.2107681930065155,0.9999951124191284,0.42608967423439026,0.14776983857154846,-0.16524678468704224,0.9999933838844299,0.5448513627052307,0.2217302918434143,-0.17113757133483887,0.9999938011169434,0.40789684653282166,0.2208271622657776,0.07811467349529266,0.9999886751174927,0.6553670167922974,0.2791065573692322,-0.23805709183216095,0.9985229969024658,0.298658549785614,0.20361627638339996,0.12825678288936615,0.9814273118972778,0.7673519849777222,0.3126509487628937,-0.29568374156951904,0.9948163628578186,0.20064227283000946,0.20072107017040253,0.003723251400515437,0.9803829193115234,0.7941127419471741,0.312744677066803,-0.31710103154182434,0.9858331084251404,0.17604826390743256,0.19334368407726288,-0.01065913774073124,0.9528766870498657,0.7948387861251831,0.3144717514514923,-0.36094149947166443,0.9863486886024475,0.17548327147960663,0.19354496896266937,-0.04929769039154053,0.9548821449279785,0.7851989269256592,0.31693750619888306,-0.3164697587490082,0.985213041305542,0.18363478779792786,0.19746357202529907,-0.021453872323036194,0.9574351906776428,0.49645304679870605,0.552933394908905,-0.09477695822715759,0.9999563694000244,0.41392049193382263,0.536615252494812,0.09481389820575714,0.9999725222587585,0.5358492136001587,0.7249033451080322,-0.1936870515346527,0.9949247241020203,0.30325156450271606,0.6362815499305725,-0.05271431803703308,0.996751070022583,0.6582350134849548,0.8290123343467712,0.10051856189966202,0.9803690314292908,0.3312593996524811,0.8199848532676697,0.13808788359165192,0.9914097785949707,0.6778559684753418,0.8402532339096069,0.12680289149284363,0.8792887926101685,0.35061216354370117,0.853357195854187,0.1512095332145691,0.965796172618866,0.664664626121521,0.9108909368515015,0.02477126754820347,0.9527254104614258,0.2651664614677429,0.8739702105522156,0.054301656782627106,0.9805241823196411
back_leg_bent-3.mp4,back_leg_bent,64,0,0.42313075065612793,0.1211644634604454,-0.24241158366203308,0.999998152256012,0.4326821267604828,0.10083340108394623,-0.2374592274427414,0.999994695186615,0.4376896023750305,0.10007294267416,-0.23751798272132874,0.9999934434890747,0.4427596926689148,0.0991085097193718,-0.2375645637512207,0.9999929070472717,0.425570011138916,0.1014208123087883,-0.207709401845932,0.9999912977218628,0.4252378046512604,0.10177783668041229,-0.20776350796222687,0.9999865293502808,0.42511385679244995,0.10168147832155228,-0.20770466327667236,0.9999858140945435,0.46535977721214294,0.10375828295946121,-0.17319348454475403,0.9999879598617554,0.4374118745326996,0.10936178267002106,-0.03595216944813728,0.9999791383743286,0.43552082777023315,0.1398243010044098,-0.21974344551563263,0.9999947547912598,0.42656365036964417,0.13978226482868195,-0.17959247529506683,0.9999927878379822,0.5446603298187256,0.21868276596069336,-0.1723129153251648,0.9999938607215881,0.40742892026901245,0.2193458080291748,0.07165423035621643,0.9999883770942688,0.6553190350532532,0.277626097202301,-0.23955395817756653,0.998560905456543,0.2960349917411804,0.2005150020122528,0.12281543016433716,0.9820275902748108,0.7672973871231079,0.3082917630672455,-0.2978496253490448,0.9949378371238708,0.19546684622764587,0.1989457756280899,-3.9347629353869706e-05,0.9812408685684204,0.7934522032737732,0.31148630380630493,-0.31950730085372925,0.9860510230064392,0.17116883397102356,0.19211241602897644,-0.013900822028517723,0.9546537399291992,0.7945393323898315,0.3127148747444153,-0.36290091276168823,0.9865535497665405,0.17119142413139343,0.1929708570241928,-0.054203666746616364,0.9565727114677429,0.7851406931877136,0.31352582573890686,-0.31844696402549744,0.9854841828346252,0.18011382222175598,0.19679321348667145,-0.02571858838200569,0.9589993953704834,0.4977721571922302,0.5504591464996338,-0.09382878243923187,0.9999570846557617,0.41495972871780396,0.5355016589164734,0.09387951344251633,0.9999727606773376,0.535916805267334,0.7215408682823181,-0.1849769800901413,0.9947664141654968,0.3052159547805786,0.6357325911521912,-0.06770583987236023,0.9965263605117798,0.6589499711990356,0.8272648453712463,0.1038384810090065,0.9800878763198853,0.33137181401252747,0.8195937275886536,0.13301078975200653,0.9909120202064514,0.6778026819229126,0.8402583003044128,0.129172682762146,0.8775206804275513,0.3517276346683502,0.8526230454444885,0.14736492931842804,0.9646572470664978,0.6640848517417908,0.9161638617515564,0.02475706860423088,0.9523636698722839,0.26662102341651917,0.8743216395378113,0.04892820492386818,0.9797123670578003
back_leg_bent-3.mp4,back_leg_bent,72,0,0.41962990164756775,0.11639077961444855,-0.2352166473865509,0.9999979138374329,0.43026939034461975,0.09679128974676132,-0.22818127274513245,0.9999939799308777,0.43520158529281616,0.0962277203798294,-0.22823300957679749,0.9999924898147583,0.44064077734947205,0.09552381187677383,-0.22829309105873108,0.9999919533729553,0.4227387011051178,0.0972537025809288,-0.2003672569990158,0.9999901652336121,0.42222148180007935,0.09736837446689606,-0.20042896270751953,0.999984860420227,0.42194563150405884,0.09755075722932816,-0.20038855075836182,0.9999841451644897,0.46406617760658264,0.1013886034488678,-0.1611003577709198,0.9999862313270569,0.43288031220436096,0.10629463940858841,-0.03124430775642395,0.9999766945838928,0.4316001832485199,0.13687172532081604,-0.21173152327537537,0.9999940395355225,0.42209282517433167,0.13625457882881165,-0.17404530942440033,0.9999917149543762,0.5425547361373901,0.2180849015712738,-0.15976841747760773,0.9999935626983643,0.40424174070358276,0.2183740735054016,0.06861589848995209,0.9999876618385315,0.6545459628105164,0.2716970443725586,-0.23165102303028107,0.9985619783401489,0.2928704619407654,0.19529040157794952,0.10520349442958832,0.9826347231864929,0.7669045329093933,0.2971206605434418,-0.2949342131614685,0.9949923157691956,0.19151583313941956,0.19018162786960602,-0.019632410258054733,0.9820164442062378,0.7933055758476257,0.29607707262039185,-0.31625282764434814,0.9861168265342712,0.1656806766986847,0.18312570452690125,-0.03383820131421089,0.9562395215034485,0.7944995760917664,0.29676103591918945,-0.35816168785095215,0.9866108894348145,0.16811122000217438,0.18583393096923828,-0.07135096937417984,0.9580723643302917,0.7848395109176636,0.299214631319046,-0.3153972029685974,0.9855998754501343,0.1770678162574768,0.18992534279823303,-0.04434617608785629,0.9604018330574036,0.499478280544281,0.5500720143318176,-0.08707942068576813,0.9999566674232483,0.4159865379333496,0.5354598760604858,0.08713282644748688,0.9999721050262451,0.5446010828018188,0.7220507860183716,-0.1852847933769226,0.9945935606956482,0.3048470616340637,0.6356884241104126,-0.08103960007429123,0.9963451027870178,0.6583627462387085,0.8268350958824158,0.104023277759552,0.9796974062919617,0.3319619297981262,0.8196294903755188,0.1262696236371994,0.9904002547264099,0.6745404005050659,0.8392933011054993,0.12936058640480042,0.8757653832435608,0.35211068391799927,0.8522194623947144,0.14169415831565857,0.9632511138916016,0.6620855927467346,0.9138805866241455,0.022743389010429382,0.9516401290893555,0.2709355354309082,0.8741027116775513,0.04145786911249161,0.9787750840187073
back_leg_bent-3.mp4,back_leg_bent,80,0,0.4152141213417053,0.11645068228244781,-0.2433222234249115,0.999997615814209,0.42557209730148315,0.09675898402929306,-0.23596294224262238,0.9999931454658508,0.4305186867713928,0.09621139615774155,-0.23603108525276184,0.9999914765357971,0.4358728528022766,0.09551108628511429,-0.23612718284130096,0.9999908208847046,0.4172632098197937,0.09720698744058609,-0.20910780131816864,0.9999890923500061,0.4162959158420563,0.0973900556564331,-0.20915380120277405,0.9999831914901733,0.4155966341495514,0.09755025058984756,-0.2091139554977417,0.9999824166297913,0.4596312940120697,0.10098826885223389,-0.16490526497364044,0.9999847412109375,0.4269450604915619,0.10625633597373962,-0.03980488330125809,0.9999748468399048,0.42688021063804626,0.13689184188842773,-0.21811874210834503,0.9999931454658508,0.41647496819496155,0.13632167875766754,-0.18186581134796143,0.9999907612800598,0.5425989627838135,0.21538886427879333,-0.1645427644252777,0.9999927282333374,0.40076881647109985,0.21705546975135803,0.05719084292650223,0.9999859929084778,0.6551865339279175,0.2213962823152542,-0.26583331823349,0.998555600643158,0.2888204753398895,0.19255444407463074,0.10677964985370636,0.9827577471733093,0.7726886868476868,0.21708151698112488,-0.3376460373401642,0.9949668645858765,0.1883256882429123,0.18470551073551178,0.019260559231042862,0.9821008443832397,0.7980318665504456,0.20393897593021393,-0.3593037724494934,0.9859223961830139,0.16195325553417206,0.17416732013225555,0.01489430945366621,0.9563062191009521,0.7985712885856628,0.20061607658863068,-0.3943522572517395,0.9863941073417664,0.16328886151313782,0.17490586638450623,-0.024324875324964523,0.9581241011619568,0.788770318031311,0.2081058770418167,-0.3563837707042694,0.9854428172111511,0.17292124032974243,0.18094374239444733,-0.004674366209656,0.9604935646057129,0.5005341172218323,0.5500605702400208,-0.08316309750080109,0.9999533295631409,0.41606807708740234,0.5356978178024292,0.08318027853965759,0.9999698996543884,0.5452775955200195,0.7211747765541077,-0.1774054318666458,0.9944199323654175,0.30522629618644714,0.635998547077179,-0.12261006981134415,0.9962977170944214,0.6566396951675415,0.8217883706092834,0.1415783315896988,0.979210615158081,0.331012487411499,0.8206545114517212,0.07836415618658066,0.9904141426086426,0.6709482073783875,0.8360394835472107,0.16990096867084503,0.874398946762085,0.3521811366081238,0.8552766442298889,0.09273538738489151,0.9627765417098999,0.6617481112480164,0.9066108465194702,0.06399418413639069,0.9507619738578796,0.2717835307121277,0.8782994151115417,-0.022819215431809425,0.9786894917488098
